Unnamed: 0,Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,Name,0,1,2,3,4,5,6,7,8,9,10,11,12
338,FluencyBank,111,156,9202080,9250080,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_111_156,-270.01422,113.78473,5.8849344,16.354027,-12.972964,-7.074853,-28.072985,-11.180567,-8.160072,-7.8225226,-7.109635,-4.1567507,-9.280714
339,FluencyBank,111,157,9227040,9275040,0,0,0,1,2,0,0,0,0,0,0,0,FluencyBank_111_157,-277.63193,115.18701,4.554396,19.266203,-10.2932,-6.6758547,-34.701912,-4.6802344,-8.752666,-9.266634,-4.227956,-6.76986,-16.33659
340,FluencyBank,111,158,9277920,9325920,0,0,0,1,0,0,0,2,2,1,0,0,FluencyBank_111_158,-303.64517,122.10331,12.418511,11.007611,-14.377001,-4.1385727,-20.07814,-5.2187796,-12.661396,-7.4033513,-4.9058914,-2.059302,-10.8918915
341,FluencyBank,111,159,9308640,9356640,0,0,0,0,0,2,0,1,1,0,0,0,FluencyBank_111_159,-281.61795,124.74339,14.806416,3.5272574,-16.513144,-8.449905,-25.943237,-4.4411964,-11.5727215,-12.446198,-5.7710857,-2.8587377,-10.076212
342,FluencyBank,111,160,9435840,9483840,0,0,0,0,1,0,0,1,2,0,0,0,FluencyBank_111_160,-294.5348,108.37982,15.458743,14.452715,-8.626618,-9.250949,-17.276411,-5.5965004,-12.740558,-7.833529,-6.743636,-3.348245,-11.653616
343,FluencyBank,111,161,9463360,9511360,0,0,0,1,1,0,0,0,2,0,0,0,FluencyBank_111_161,-297.01108,104.94988,16.161697,22.331793,-7.1485524,-9.383103,-22.635206,-4.2843204,-10.527471,-9.048112,-7.1736984,-4.6493235,-12.781369
344,FluencyBank,111,162,9550400,9598400,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_111_162,-287.5955,117.40559,11.440989,16.262352,-8.608875,-10.722048,-24.173218,-8.321096,-13.04449,-6.705502,-7.5962663,-3.7296016,-12.381835
345,FluencyBank,111,163,9576000,9624000,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_111_163,-272.24677,121.51597,5.95536,13.983422,-12.156832,-10.139392,-25.641085,-8.46162,-14.2452135,-11.740244,-6.2709703,-1.7957523,-10.592222
346,FluencyBank,111,164,981120,1029120,0,0,0,0,0,0,0,3,3,0,0,0,FluencyBank_111_164,-375.51114,105.65251,14.591085,19.621595,-0.67666686,-2.7544188,-10.202916,2.1062148,-9.144925,-4.017969,-7.3578057,-4.8150764,-8.491077
347,FluencyBank,118,0,2880,50880,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_118_0,-292.39264,102.2255,-21.453726,15.226566,-12.1070595,-7.436987,-16.902903,-11.419283,-8.7044935,-5.473864,-7.8097887,-10.303805,-9.648373
348,FluencyBank,118,1,889920,937920,0,0,1,0,0,0,0,0,2,1,0,0,FluencyBank_118_1,-360.61584,101.141426,4.109697,21.218798,3.8234801,-2.8833265,-7.3968725,-10.041167,-5.484691,1.5064392,-10.594359,-10.932995,-9.49021
349,FluencyBank,118,2,916480,964480,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_118_2,-330.12204,95.93295,11.408796,25.535313,7.8753266,2.0395193,-11.38046,-17.261528,-8.651747,-4.9698653,-17.420202,-11.187894,-9.31554
350,FluencyBank,118,3,1702560,1750560,0,0,3,0,0,0,0,1,0,0,0,0,FluencyBank_118_3,-291.08505,116.962364,5.2483807,23.37327,-6.7311945,0.050961245,-12.746438,-10.067764,-6.7239923,-5.933195,-11.993617,-9.200357,-12.438939
351,FluencyBank,118,4,1727840,1775840,0,0,1,0,0,0,0,0,2,0,0,0,FluencyBank_118_4,-271.24548,92.301735,10.983656,27.28668,-9.0758295,1.2307494,-13.689,-10.094831,-5.3327856,-5.630444,-13.920869,-8.215651,-7.544089
352,FluencyBank,118,15,166560,214560,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_118_15,-303.69626,92.68505,1.6452947,32.262245,-11.512438,-11.763406,-14.387391,-13.556035,-12.982075,-8.497471,-6.6248727,-9.160107,-8.8152075
353,FluencyBank,118,16,208000,256000,0,0,0,1,0,0,0,0,2,0,0,0,FluencyBank_118_16,-297.57376,94.65008,-5.005612,25.71341,2.1205106,-11.680898,-14.212216,-15.111458,-11.869097,-7.7772384,-10.779713,-6.73023,-10.15562
354,FluencyBank,118,29,280320,328320,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_118_29,-336.9916,102.37635,10.897783,33.685184,4.1979976,-9.53104,-9.646285,-8.981547,-14.773764,-6.2402253,-14.317301,-9.96924,-9.081249
355,FluencyBank,118,30,306880,354880,0,0,0,2,1,0,0,0,1,0,0,0,FluencyBank_118_30,-351.59946,98.32693,7.4776196,26.868578,4.9191036,-0.21190132,-8.936462,-10.634501,-9.23061,-1.4914968,-13.548483,-10.045661,-8.484402
356,FluencyBank,118,45,340960,388960,0,0,1,0,0,0,0,3,2,0,0,0,FluencyBank_118_45,-330.0256,111.66192,0.31668773,31.425817,2.1813638,-3.2834365,-12.666891,-21.694553,-9.889173,-2.5519357,-15.372016,-10.368567,-14.651787
358,FluencyBank,118,58,443680,491680,0,0,3,0,0,0,0,0,0,0,0,0,FluencyBank_118_58,-358.36545,104.434944,15.063347,37.765205,6.1020756,-1.9691794,-8.34951,-12.794781,-12.196557,-9.200819,-16.897491,-8.183597,-14.881319
359,FluencyBank,118,73,522720,570720,0,0,3,0,0,0,0,0,0,0,0,0,FluencyBank_118_73,-334.46378,100.87841,5.3163657,27.272253,3.8967028,-6.0325565,-16.021158,-11.857202,-8.202182,-4.6767626,-15.969306,-8.906583,-8.334873
360,FluencyBank,118,74,548000,596000,0,0,0,0,0,0,0,3,3,0,0,0,FluencyBank_118_74,-326.1152,104.05205,-5.892237,19.890078,-0.8232528,-5.6750402,-18.861647,-15.481561,-7.506026,0.606701,-11.637334,-9.63342,-7.278732
361,FluencyBank,118,89,598880,646880,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_118_89,-308.86374,105.21143,-7.6625113,21.37591,-2.0681157,-6.9033847,-15.255684,-17.683657,-9.450509,-2.8051002,-12.5923815,-8.093126,-11.452111
362,FluencyBank,118,102,658240,706240,0,0,0,0,0,0,0,0,3,1,0,0,FluencyBank_118_102,-303.0944,94.984,2.0884914,32.618618,3.33708,-9.017317,-15.509755,-22.151749,-7.116053,-2.6211731,-16.35025,-8.632742,-6.7738633
363,FluencyBank,118,103,687200,735200,0,0,2,0,0,0,0,2,1,1,0,0,FluencyBank_118_103,-323.42313,118.83902,-7.5176773,26.741657,-3.8101494,-7.5052366,-14.325772,-17.690672,-8.748527,2.2565055,-10.15023,-8.064509,-8.704054
364,FluencyBank,118,110,729920,777920,0,0,1,0,0,0,0,0,2,0,0,0,FluencyBank_118_110,-306.49667,111.62301,-7.72438,20.987627,1.5426443,-2.5068293,-14.317559,-19.759644,-10.723872,-0.7120887,-11.003149,-9.554418,-12.422036
365,FluencyBank,118,111,814400,862400,0,0,2,0,2,0,0,1,0,0,0,0,FluencyBank_118_111,-365.19855,115.857735,10.343744,29.480053,0.70118946,-4.5954537,-6.004796,-10.099903,-19.249384,-3.0839298,-10.851751,-14.9826765,-12.15221
366,FluencyBank,118,112,848320,896320,0,0,1,0,0,0,0,0,2,0,0,0,FluencyBank_118_112,-355.07834,97.09166,7.088241,34.92813,-1.0085657,-4.7042675,-9.333552,-10.182422,-10.016548,-2.0041816,-12.037931,-9.365369,-6.406873
367,FluencyBank,121,0,17120,65120,0,0,0,2,1,0,0,0,0,0,0,0,FluencyBank_121_0,-313.45792,95.67748,1.4842938,21.301819,7.977178,-4.722118,-15.671893,-11.405671,-21.605806,-11.380977,-16.051935,-8.8307705,-13.8804455
368,FluencyBank,121,1,1019360,1067360,0,0,0,0,0,1,0,1,2,0,0,0,FluencyBank_121_1,-299.86945,112.95711,-7.1244626,23.670063,6.4808817,-8.891686,-16.476948,-25.078661,-19.57552,-9.160096,-13.895735,-4.400811,-15.689831
369,FluencyBank,121,2,1043840,1091840,0,0,0,1,0,0,0,3,2,1,0,0,FluencyBank_121_2,-328.51712,111.70699,-0.13939004,16.666136,1.9835693,-7.3323274,-11.513851,-16.791662,-13.5027895,-3.3745046,-8.334144,-1.9076746,-14.252952
370,FluencyBank,121,3,1077280,1125280,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_121_3,-267.7258,126.78858,-21.903543,15.481936,-2.9362082,-14.767876,-18.07205,-20.299744,-14.682843,-11.28559,-15.424793,-1.7837205,-16.326414
371,FluencyBank,121,4,1124000,1172000,0,0,0,0,0,1,0,0,2,0,0,0,FluencyBank_121_4,-275.77112,119.385704,-11.195578,25.28585,5.5374365,-15.559266,-22.382114,-23.90949,-18.923763,-15.190838,-15.759131,-7.0632987,-15.588653
372,FluencyBank,121,5,1153280,1201280,0,0,1,0,0,0,0,0,2,1,0,0,FluencyBank_121_5,-260.61383,124.11115,-23.634296,22.081383,0.70366037,-18.099352,-21.984692,-20.53714,-15.882939,-5.186628,-11.532414,-9.275007,-20.273785
373,FluencyBank,121,6,1205920,1253920,0,0,0,1,0,0,0,2,2,0,0,0,FluencyBank_121_6,-282.6317,113.018105,-13.140737,23.391335,8.633245,-9.625913,-20.263544,-23.247114,-15.161974,-10.288853,-16.315758,-5.625289,-14.5834
374,FluencyBank,121,7,1255520,1303520,0,0,0,0,0,0,0,1,3,0,0,0,FluencyBank_121_7,-278.44943,128.0393,-20.298504,14.247885,3.7540839,-10.034082,-19.665258,-22.352798,-23.105806,-10.519908,-11.652883,-4.4424386,-14.753562
375,FluencyBank,121,8,1288480,1336480,0,0,0,0,0,3,0,1,0,0,0,0,FluencyBank_121_8,-255.48701,98.01713,-3.4322965,22.62357,-0.25974244,-13.595682,-13.672936,-19.889082,-15.853348,-12.782068,-11.630486,-8.174624,-15.532992
376,FluencyBank,121,9,1337440,1385440,0,0,0,1,0,0,0,0,2,0,0,0,FluencyBank_121_9,-279.71625,87.59151,-6.990179,35.374214,5.4289207,-7.503688,-16.84782,-23.583616,-11.665685,-10.564986,-16.039656,-10.202302,-13.331181
378,FluencyBank,121,11,1479360,1527360,0,0,0,0,0,0,0,1,3,0,0,0,FluencyBank_121_11,-211.53838,123.0025,-13.9049,18.480927,-1.5297183,-19.211164,-23.106382,-24.181944,-13.8434515,-5.839934,-10.759267,-3.7236352,-16.257784
379,FluencyBank,121,12,1538240,1586240,0,0,0,0,0,0,0,1,3,0,0,0,FluencyBank_121_12,-171.60336,113.96127,-20.995607,7.0975485,-3.5976484,-15.219598,-22.152847,-16.717434,-9.671718,-7.6494584,-9.050082,-7.798573,-13.88211
380,FluencyBank,121,13,1575680,1623680,0,0,1,1,0,0,0,0,1,0,0,0,FluencyBank_121_13,-213.55498,128.85356,-13.75,13.500229,-5.3326592,-14.117194,-19.772581,-18.144407,-14.99772,-6.417612,-9.360638,-11.807451,-15.46751
381,FluencyBank,121,14,1611680,1659680,0,0,0,1,0,1,0,0,1,0,0,0,FluencyBank_121_14,-241.40222,125.7599,-7.9705777,18.586412,0.089947514,-7.607196,-19.651106,-22.058014,-13.110173,-13.261376,-9.375433,-8.494408,-16.464182
382,FluencyBank,121,15,1752800,1800800,0,0,1,0,1,0,0,0,1,1,0,0,FluencyBank_121_15,-246.53935,129.50696,-12.349631,21.509216,-1.9754527,-10.824491,-17.218264,-19.232214,-17.89273,-8.561079,-13.448048,-3.2337663,-11.275383
383,FluencyBank,121,16,1779680,1827680,0,0,0,0,0,0,0,2,3,0,0,0,FluencyBank_121_16,-217.949,116.55805,-13.873136,27.784372,-7.35186,-10.921462,-15.755788,-28.517221,-17.733356,-6.3885746,-12.44263,-6.2338943,-11.651615
384,FluencyBank,121,17,100320,148320,0,0,0,0,0,0,0,2,3,1,0,0,FluencyBank_121_17,-285.07758,100.95717,-15.340766,19.035166,-10.77825,-20.449217,-21.254408,-3.5391443,-8.6256695,-3.7174578,-4.921404,-11.903366,-13.427412
385,FluencyBank,121,18,75520,123520,0,0,0,1,0,0,0,0,2,1,0,0,FluencyBank_121_18,-313.2729,104.31615,0.39963198,26.653572,1.6844178,-10.000748,-21.189337,-8.744321,-17.799353,-8.122261,-11.966257,-9.5283785,-12.702322
386,FluencyBank,121,19,1847840,1895840,0,0,2,1,1,0,0,0,0,0,0,0,FluencyBank_121_19,-197.72552,96.3453,-6.2001166,23.580927,-7.1851535,-12.458974,-11.712216,-25.827744,-11.675935,-13.481226,-12.186943,-3.1178625,-13.163166
387,FluencyBank,121,20,1952800,2000800,0,0,0,0,0,0,0,1,3,0,0,0,FluencyBank_121_20,-219.72905,129.76134,-7.6966066,9.628455,-12.116728,-9.80755,-10.672654,-20.686777,-19.39747,-10.798634,-12.542682,0.23739327,-15.6892185
388,FluencyBank,121,21,1977920,2025920,0,0,0,1,0,1,0,2,1,0,0,0,FluencyBank_121_21,-218.64716,131.46857,-11.803985,12.297598,-6.538518,-13.894622,-15.651909,-22.702557,-23.021034,-8.214371,-11.584691,1.6302683,-14.024508
389,FluencyBank,121,22,2025920,2073920,0,0,0,1,1,0,0,2,1,1,0,0,FluencyBank_121_22,-233.88693,129.91861,-15.886517,17.596865,-5.152128,-10.869589,-13.057891,-21.577621,-17.64962,-7.4582715,-12.350719,-3.448182,-11.010648
390,FluencyBank,121,23,2050240,2098240,0,0,1,1,0,0,0,3,1,0,0,0,FluencyBank_121_23,-273.8938,135.58339,-5.3792963,18.960247,-7.9286485,-8.281855,-6.9482803,-14.137677,-15.119966,-10.139756,-12.11923,-5.1044245,-10.769364
391,FluencyBank,121,24,2081920,2129920,0,0,2,0,0,0,0,0,1,0,0,0,FluencyBank_121_24,-225.25964,116.058624,-10.722051,17.864237,-0.11802255,-13.046906,-10.851913,-17.197052,-14.671584,-11.352014,-10.536058,-6.2215953,-11.524605
392,FluencyBank,121,25,2166880,2214880,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_121_25,-271.20334,119.59386,-0.9340882,29.088072,-6.319282,-7.8629694,-10.92028,-15.266084,-10.41266,-12.83744,-12.848108,-5.214286,-17.49067
393,FluencyBank,121,26,2201280,2249280,0,0,0,2,0,0,0,0,1,1,0,0,FluencyBank_121_26,-270.16953,123.21915,-7.5452323,18.348717,-5.1321454,-4.386395,-10.064267,-13.185434,-12.461128,-7.8890147,-12.261963,-4.129718,-15.476713
394,FluencyBank,121,27,2236320,2284320,0,0,0,0,0,0,0,3,3,1,0,0,FluencyBank_121_27,-233.18088,136.50824,-26.00246,18.654787,-16.109179,-18.561724,-16.137354,-0.78370786,-9.660648,-8.83969,-10.669752,-14.877644,-10.431018
395,FluencyBank,121,28,2462240,2510240,0,0,0,0,0,3,0,0,0,0,0,0,FluencyBank_121_28,-247.388,123.99744,-7.156478,19.53277,-9.185302,-8.873029,-12.547547,-10.532405,-10.78748,-9.456784,-12.251435,-9.731084,-15.1591215
396,FluencyBank,121,29,2487360,2535360,0,0,0,3,1,0,0,2,0,0,0,0,FluencyBank_121_29,-239.2966,127.2641,-8.932582,21.98803,-2.8744328,-15.873672,-12.9447565,-11.512673,-13.161547,-14.132458,-14.910503,-4.4992805,-16.588646
397,FluencyBank,121,30,2510880,2558880,0,0,0,2,0,0,0,1,1,0,0,0,FluencyBank_121_30,-216.68996,116.03237,-7.273606,23.820387,6.1350255,-18.904259,-19.11882,-12.517014,-17.270306,-20.200714,-16.15431,-0.99033326,-18.7341
398,FluencyBank,121,31,2549440,2597440,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_121_31,-247.1251,112.46436,-7.2387466,34.27474,2.590423,-15.633419,-15.608554,-12.817258,-13.481401,-12.822471,-16.175922,-2.8866425,-17.772795
399,FluencyBank,121,32,2584960,2632960,0,0,0,2,1,0,0,0,1,0,0,0,FluencyBank_121_32,-251.3701,125.91,-16.777113,25.539982,5.562283,-13.397817,-14.853248,-17.475462,-9.716877,-10.261508,-15.371856,-1.7519057,-16.200336
400,FluencyBank,121,33,242560,290560,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_121_33,-289.01776,111.13847,-24.000051,34.449818,-11.730961,-14.030269,-18.70041,-6.913775,-6.7785516,-8.684158,-6.0336213,-11.213313,-12.859961
401,FluencyBank,121,34,273280,321280,0,0,0,1,2,0,0,0,0,0,0,0,FluencyBank_121_34,-285.63913,96.69089,-1.8915585,37.203304,-14.972707,-22.617971,-23.1204,-4.669611,-13.191005,-9.81052,-2.7883887,-11.198598,-10.987463
402,FluencyBank,121,35,2635520,2683520,0,0,1,0,0,2,0,2,0,1,0,0,FluencyBank_121_35,-223.08856,116.50224,-14.567504,32.936893,3.2074533,-14.993958,-13.7537565,-19.817469,-18.440578,-16.388502,-16.389544,-4.614649,-15.869425
403,FluencyBank,121,36,2662560,2710560,0,0,1,0,0,1,0,3,1,0,0,0,FluencyBank_121_36,-238.55743,135.88533,-12.499848,10.1254015,-12.714757,-9.350953,-10.358896,-17.78294,-17.107574,-3.6554773,-10.303187,-5.4105477,-13.889812
404,FluencyBank,121,37,2683040,2731040,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_121_37,-213.96867,135.13936,-12.416236,8.439444,-19.374151,-12.8221655,-7.6930113,-20.944555,-22.138296,-6.8561487,-7.0916476,-6.302519,-13.210813
405,FluencyBank,121,38,2742720,2790720,0,0,1,0,0,0,0,2,2,0,0,0,FluencyBank_121_38,-251.27658,143.99843,-7.626964,6.510309,-17.942549,-6.775425,-7.988202,-14.060382,-20.755535,-5.9502583,-10.795199,-0.3944819,-14.318036
406,FluencyBank,121,39,2777280,2825280,0,0,1,1,1,0,0,0,0,0,0,0,FluencyBank_121_39,-267.55063,130.16269,-5.0002666,15.134158,-1.9246525,-6.5008993,-14.656967,-8.33215,-11.706086,-9.366178,-13.434591,-7.99663,-16.25185
407,FluencyBank,121,40,2836000,2884000,0,0,0,0,0,0,0,2,3,0,0,0,FluencyBank_121_40,-262.69073,123.75667,-3.1164095,19.288147,-7.343495,-4.4228554,-8.802298,-15.814935,-11.868863,-11.672197,-7.195336,-2.084335,-15.289961
408,FluencyBank,121,41,2861440,2909440,0,0,1,0,0,0,0,2,2,1,0,0,FluencyBank_121_41,-256.2616,132.1572,-11.349735,23.861603,-4.0547614,-7.9507327,-17.053322,-14.870785,-12.519277,-14.207813,-7.831502,-5.785931,-17.470013
409,FluencyBank,121,42,2897440,2945440,0,0,1,2,1,3,0,0,0,1,0,0,FluencyBank_121_42,-241.05664,132.3436,-24.221228,27.148352,-0.66668713,-10.531699,-18.251104,-14.587653,-13.925402,-9.865062,-11.232857,-7.0942955,-14.800376
410,FluencyBank,121,43,2912000,2960000,0,0,0,1,0,3,0,3,0,0,0,0,FluencyBank_121_43,-229.43036,135.63234,-24.816113,27.50767,4.1262894,-14.022813,-21.11617,-20.493872,-18.473772,-13.260221,-11.912839,-5.8817697,-15.437354
411,FluencyBank,121,44,2995520,3043520,0,0,3,0,0,0,0,2,0,0,0,0,FluencyBank_121_44,-249.5506,137.39413,-12.632298,18.521296,-2.3831682,-5.424035,-22.754932,-22.994904,-13.965242,-9.871575,-13.229008,-0.9689987,-15.970326
413,FluencyBank,121,46,3169120,3217120,0,0,0,0,0,0,0,3,3,1,0,0,FluencyBank_121_46,-215.10909,114.17432,-14.045026,23.799448,-3.9472878,-9.467503,-10.66282,-27.631626,-15.227783,-10.125468,-11.233314,-4.265242,-19.1003
414,FluencyBank,121,47,3195040,3243040,0,0,2,0,0,1,0,1,0,0,0,0,FluencyBank_121_47,-222.15001,98.04945,-1.1205782,31.258314,-2.8860996,-9.435004,-11.486354,-22.443214,-13.53352,-11.131165,-12.845318,-7.631253,-15.605337
415,FluencyBank,121,48,3233600,3281600,0,0,2,0,0,0,0,3,1,0,0,0,FluencyBank_121_48,-237.5225,127.44448,-12.130891,26.886494,0.23609522,-9.934513,-20.277418,-24.2187,-14.849014,-9.6659565,-14.760411,-6.8574386,-15.008185
417,FluencyBank,121,50,412800,460800,0,0,0,0,0,0,0,2,3,0,0,0,FluencyBank_121_50,-302.2576,101.966576,12.10283,9.523944,-7.358106,-10.652561,-13.367263,-3.162965,-14.205886,-7.427614,-12.2092495,-9.476277,-11.633125
418,FluencyBank,121,51,460480,508480,0,0,1,0,0,0,0,0,2,1,0,0,FluencyBank_121_51,-307.61008,96.4242,0.44321766,14.262497,2.1435988,-4.8824296,-9.641233,-14.280651,-17.211061,-5.058581,-12.701087,-6.7728376,-14.145126
419,FluencyBank,121,52,3280320,3328320,0,0,1,0,1,0,0,1,2,2,0,0,FluencyBank_121_52,-237.2752,129.69974,-14.453258,24.32944,0.23438127,-9.848454,-19.876993,-26.942837,-16.473835,-11.267547,-16.667889,-3.049144,-14.2581215
420,FluencyBank,121,53,3322400,3370400,0,0,0,0,0,1,0,2,2,1,0,0,FluencyBank_121_53,-246.48264,124.075935,-7.479596,13.736496,-7.471366,-15.009037,-14.034362,-9.732944,-10.3602,-5.090791,-10.0963545,-11.727839,-10.819423
421,FluencyBank,121,54,3348960,3396960,0,0,0,0,0,0,0,2,3,1,0,0,FluencyBank_121_54,-250.51714,118.29461,-3.1137874,19.894451,-7.6121264,-15.506197,-16.259405,-9.743917,-11.87954,-8.78249,-5.815294,-11.978936,-10.871453
422,FluencyBank,121,55,3449440,3497440,0,0,0,0,0,1,0,0,2,1,0,0,FluencyBank_121_55,-250.19887,118.879486,-0.84624124,19.778282,-3.8059654,-18.91245,-17.66087,-9.668788,-6.332778,-10.664503,-10.037635,-6.9164877,-12.684283
423,FluencyBank,121,56,3475360,3523360,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_121_56,-255.10701,116.09995,3.3353193,13.441588,-6.1339726,-11.943209,-13.685523,-10.00619,-9.0363455,-6.5819106,-11.497328,-6.479694,-15.831637
424,FluencyBank,121,57,3541920,3589920,0,0,1,1,2,0,0,1,0,0,0,0,FluencyBank_121_57,-238.74611,128.90298,-9.384937,36.468235,2.0651944,-15.963907,-22.612314,-22.299002,-13.690436,-12.984989,-17.445766,-4.7840223,-14.530876
425,FluencyBank,121,58,3566560,3614560,0,0,0,2,1,1,0,0,0,0,0,0,FluencyBank_121_58,-285.04926,131.87035,-2.9411001,25.152185,-2.3307142,-6.82873,-17.257998,-13.488433,-11.827863,-8.220405,-15.064509,-4.59189,-12.702812
426,FluencyBank,121,59,3604640,3652640,0,0,0,3,0,0,0,1,0,0,0,0,FluencyBank_121_59,-249.68181,130.57417,-12.339802,17.949997,-4.605144,-11.204392,-14.297558,-11.875058,-16.74507,-9.368222,-8.985926,-6.0345964,-13.265996
427,FluencyBank,121,60,3670720,3718720,0,0,0,0,0,0,0,3,3,0,0,0,FluencyBank_121_60,-248.38924,124.91136,0.85939616,14.395717,-3.527524,-10.021143,-8.948992,-18.11651,-14.811618,-16.419025,-13.89939,-7.8006454,-12.708927
428,FluencyBank,121,61,3742560,3790560,0,0,1,0,3,0,0,1,0,0,0,0,FluencyBank_121_61,-252.64761,125.00164,-3.029603,20.00236,-1.5950142,-7.83877,-11.985356,-20.701464,-14.704181,-13.962072,-13.980877,-6.4760923,-15.214308
429,FluencyBank,121,62,3845120,3893120,0,0,0,0,0,1,0,3,2,0,0,0,FluencyBank_121_62,-243.06055,123.94229,-6.8884487,24.12335,-5.355809,-4.348225,-10.386406,-22.99038,-15.493464,-14.949801,-18.01202,-5.6013117,-12.133408
430,FluencyBank,121,63,3870880,3918880,0,0,0,0,0,3,0,3,0,0,0,0,FluencyBank_121_63,-203.53183,116.87601,-22.697985,24.26026,-4.8419967,-11.311813,-11.441772,-19.825687,-13.400092,-11.947452,-13.411512,-8.78409,-12.716848
431,FluencyBank,121,64,3941600,3989600,0,0,0,0,0,0,0,3,3,1,0,0,FluencyBank_121_64,-258.67764,113.190025,-2.4906247,15.810144,-11.667294,-7.929265,-7.695131,-4.2563987,-12.155967,-4.6712923,-10.173884,-11.458572,-9.356035
432,FluencyBank,121,65,3967200,4015200,0,0,0,0,0,0,0,2,3,0,0,0,FluencyBank_121_65,-241.78683,125.22258,-9.2483225,11.290478,-14.987126,-15.583552,-7.898307,-7.142977,-14.8439865,-6.4098277,-10.385757,-11.5162115,-6.307056
433,FluencyBank,121,66,4156160,4204160,0,0,0,2,0,0,0,2,1,0,0,0,FluencyBank_121_66,-223.63914,123.28777,-14.259263,21.294546,-2.3164604,-8.945369,-20.835417,-23.165684,-14.025327,-12.541647,-13.120093,-4.9056797,-14.248834
434,FluencyBank,121,67,4183520,4231520,0,0,0,0,1,0,0,3,2,0,0,0,FluencyBank_121_67,-217.40216,116.25291,-10.278513,26.098568,-1.0975972,-15.0761,-15.444253,-24.210623,-17.786228,-14.486378,-12.2478075,-4.859043,-16.959259
435,FluencyBank,121,68,485120,533120,0,0,0,1,0,0,0,2,2,0,0,0,FluencyBank_121_68,-300.29004,112.20613,-3.1017418,26.051504,7.697925,-13.819402,-16.631628,-20.205158,-17.884663,-8.540071,-17.736898,-8.760383,-17.53296
436,FluencyBank,121,69,4244000,4292000,0,0,0,0,0,0,0,2,3,0,0,0,FluencyBank_121_69,-205.5961,126.44911,-24.452997,19.743752,-5.736239,-16.25506,-13.016995,-23.527851,-17.327112,-10.897796,-15.860257,-4.830869,-15.497479
437,FluencyBank,121,70,4313280,4361280,1,0,2,0,0,0,0,1,2,1,0,0,FluencyBank_121_70,-248.4317,129.3896,-14.194651,16.666348,-1.3080937,-6.9813867,-15.432122,-17.643805,-13.8224125,-7.7697268,-8.984605,-6.038196,-19.474762
438,FluencyBank,121,71,4371520,4419520,0,0,0,0,0,0,0,1,3,0,0,0,FluencyBank_121_71,-219.30789,136.20451,-23.117496,21.720028,-3.3057117,-14.201546,-16.43212,-25.774912,-17.538431,-11.240593,-12.690199,-5.5218043,-17.413303
439,FluencyBank,121,72,4396960,4444960,0,0,0,0,1,0,0,0,2,0,0,0,FluencyBank_121_72,-213.54921,135.27528,-22.452372,15.743717,-1.0093217,-9.344778,-20.41001,-23.30008,-19.368332,-10.201846,-11.122522,-6.1483045,-17.18291
440,FluencyBank,121,73,4553280,4601280,0,0,0,1,1,0,0,0,1,0,0,0,FluencyBank_121_73,-233.57031,123.380165,-0.108504884,16.52979,-7.1166077,-9.194927,-9.441175,-17.810965,-19.775473,-16.1219,-13.966785,-5.7819567,-12.964252
441,FluencyBank,121,74,4578400,4626400,0,0,0,1,0,0,0,0,2,1,0,0,FluencyBank_121_74,-265.33643,117.61527,-2.8181243,20.390888,-1.5389367,-6.3483925,-10.7994375,-13.358808,-11.062537,-10.134018,-10.383609,-8.178691,-14.157209
442,FluencyBank,121,75,4608800,4656800,0,0,0,1,0,0,0,2,2,0,0,0,FluencyBank_121_75,-267.40268,127.72654,-6.3206587,18.8576,-4.1308894,-9.518855,-8.954677,-12.142056,-12.074446,-10.051478,-10.945218,-7.6307735,-12.576961
443,FluencyBank,121,76,4629600,4677600,0,0,0,0,0,0,0,1,3,0,0,0,FluencyBank_121_76,-236.28545,122.04138,-6.0245757,14.431349,-2.8335617,-9.636381,-7.346186,-20.881495,-16.52008,-11.262043,-9.1470375,-4.6598506,-13.833443
444,FluencyBank,121,77,4670240,4718240,0,0,0,0,0,0,0,0,3,0,0,0,FluencyBank_121_77,-231.86392,115.14396,-11.584674,22.59159,3.8892927,-5.127566,-15.2568,-21.694569,-15.719392,-9.3433695,-15.29626,-8.141471,-14.164676
445,FluencyBank,121,78,4711360,4759360,0,0,0,0,0,3,0,0,0,1,0,0,FluencyBank_121_78,-224.26193,115.035645,-12.055743,17.558584,-0.13399641,-8.492766,-15.811469,-14.975474,-10.986706,-7.2824135,-13.536938,-7.7518163,-13.395283
